Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Quarter,Profit Margin
107,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.11,8,0.2,17.6,2017,Nov,Q4,0.24
108,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.99,1,0.2,2.1,2017,Nov,Q4,0.08
109,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Consumer,United States,Charlotte,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.3,1,0.2,1.07,2017,Nov,Q4,0.33
110,CA-2015-129476,10/15/2015,10/20/2015,Standard Class,PA-19060,Home Office,United States,Orland Park,Illinois,Central,TEC-AC-10000844,Technology,Accessories,LogitechÂ Gaming G510s - Keyboard,339.96,5,0.2,67.99,2015,Oct,Q4,0.2
111,CA-2017-146780,12/25/2017,12/30/2017,Standard Class,CV-12805,Corporate,United States,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.91,2017,Dec,Q4,0.26
112,CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Consumer,United States,Urbandale,Iowa,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0,22.79,2016,Nov,Q4,0.3
113,CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Consumer,United States,Urbandale,Iowa,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,13.35,2016,Nov,Q4,0.49
114,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.1,14,0.2,14.53,2014,Aug,Q3,0.36
115,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.65,2014,Aug,Q3,0.35
116,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.98,3,0.2,7.49,2014,Aug,Q3,0.31
117,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.46,6,0.2,44.03,2014,Aug,Q3,0.34
118,CA-2015-110457,3/2/2015,3/6/2015,Standard Class,DK-13090,Consumer,United States,Seattle,Washington,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.38,2015,Mar,Q1,0.21
119,US-2015-136476,4/5/2015,4/10/2015,Standard Class,GG-14650,Corporate,United States,Bristol,Tennessee,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.79,1,0.7,-115.72,2015,Apr,Q2,-0.73
120,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.35,2016,Jun,Q2,0.39
121,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,13.88,2016,Jun,Q2,0.45
122,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.44,2016,Jun,Q2,0.28
123,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.76,2016,Jun,Q2,0.45
124,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Consumer,United States,Wilmington,Delaware,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.73,2016,Jun,Q2,0.29
125,US-2014-152030,12/26/2014,12/28/2014,Second Class,AD-10180,Home Office,United States,Houston,Texas,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.56,3,0.3,-8.58,2014,Dec,Q4,-0.01
126,US-2014-134614,9/20/2014,9/25/2014,Standard Class,PF-19165,Consumer,United States,Bloomington,Illinois,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.68,2014,Sep,Q3,-0.66
127,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,2,0.7,-1.83,2017,Nov,Q4,-0.77
128,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Consumer,United States,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,7,0.2,30.5,2017,Nov,Q4,0.13
129,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Home Office,United States,Los Angeles,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42,2,0.2,-9.16,2016,Nov,Q4,-0.11
130,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Home Office,United States,Los Angeles,California,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.24,2016,Nov,Q4,0.11
131,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Corporate,United States,Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.99,2017,Feb,Q1,-0.2
132,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Corporate,United States,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.3,2,0.2,29.36,2017,Feb,Q1,0.38
133,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Corporate,United States,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.46,9,0.2,6.97,2017,Feb,Q1,0.33
134,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.62,2016,Oct,Q4,0.48
135,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.66,2016,Oct,Q4,0.47
136,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.46,2016,Oct,Q4,0.3
137,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.97,2016,Oct,Q4,0.49
138,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.18,3,0.2,26.66,2016,Oct,Q4,0.35
139,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.45,2016,Oct,Q4,0.28
140,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,United States,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.7,2016,Oct,Q4,0.48
141,CA-2016-110366,9/5/2016,9/7/2016,Second Class,JD-15895,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,2016,Sep,Q3,0.13
142,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Corporate,United States,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0,2.38,2017,Sep,Q3,0.27
143,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Corporate,United States,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1,2017,Sep,Q3,0.47
144,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Corporate,United States,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.98,2017,Sep,Q3,0.48
145,CA-2017-155376,12/22/2017,12/27/2017,Standard Class,SG-20080,Consumer,United States,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.25,2017,Dec,Q4,0.26
146,CA-2015-110744,9/7/2015,9/12/2015,Standard Class,HA-14920,Consumer,United States,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.16,2015,Sep,Q3,0.03
147,CA-2014-110072,10/22/2014,10/28/2014,Standard Class,MG-17680,Home Office,United States,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.89,4,0.2,12.91,2014,Oct,Q4,0.14
148,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,384.45,11,0,103.8,2016,Dec,Q4,0.27
149,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,6,2016,Dec,Q4,0.04
150,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.55,2016,Dec,Q4,0.3
151,CA-2016-114489,12/5/2016,12/9/2016,Standard Class,JE-16165,Corporate,United States,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.63,2016,Dec,Q4,0.47
152,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.77,2016,Mar,Q1,0.11
153,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Home Office,United States,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo CordedÂ Headset,203.18,2,0.2,15.24,2016,Mar,Q1,0.08
154,CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Corporate,United States,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.27,2015,May,Q2,0.45
155,CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Corporate,United States,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.54,2015,May,Q2,0.46
156,CA-2015-124919,5/31/2015,6/2/2015,First Class,SP-20650,Corporate,United States,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.03,2015,May,Q2,0.26
157,CA-2015-118948,5/28/2015,6/3/2015,Standard Class,NK-18490,Home Office,United States,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,1.79,2015,May,Q2,0.27
158,CA-2014-104269,3/1/2014,3/6/2014,Second Class,DB-13060,Consumer,United States,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.57,2,0.2,51.48,2014,Mar,Q1,0.11
159,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Consumer,United States,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0,6.87,2016,Nov,Q4,0.47
160,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Consumer,United States,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.23,2016,Nov,Q4,0.25
161,CA-2016-162733,5/11/2016,5/12/2016,First Class,TT-21070,Consumer,United States,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.69,2016,May,Q2,0.45
162,CA-2015-119697,12/28/2015,12/31/2015,Second Class,EM-13960,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38,2,0.2,1.36,2015,Dec,Q4,0.03
163,CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,Consumer,United States,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.35,2016,Nov,Q4,0.47
164,CA-2016-113817,11/7/2016,11/11/2016,Standard Class,MJ-17740,Consumer,United States,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.69,2016,Nov,Q4,0.35
165,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.94,3,0.2,2.73,2014,Sep,Q3,0.28
166,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.95,8,0.4,-1359.99,2014,Sep,Q3,-0.17
167,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.93,3,0.2,-58.63,2014,Sep,Q3,-0.21
168,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.86,2014,Sep,Q3,-0.01
169,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.06,6,0.2,6.81,2014,Sep,Q3,0.21
170,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.85,2014,Sep,Q3,-2.55
171,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.98,3,0.2,9,2014,Sep,Q3,0.06
172,CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â€ x 11â€",20.94,3,0,9.84,2014,Aug,Q3,0.47
173,CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.26,2014,Aug,Q3,0.48
174,CA-2014-118962,8/5/2014,8/9/2014,Standard Class,CS-12130,Consumer,United States,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14,7,0.2,21.26,2014,Aug,Q3,0.06
175,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.45,2,0.8,-131.12,2014,Sep,Q3,-2.5
176,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Corporate,United States,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.55,2014,Sep,Q3,0.33
177,US-2017-152366,4/21/2017,4/25/2017,Second Class,SJ-20500,Consumer,United States,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,4,0.8,-243.16,2017,Apr,Q2,-2.5
178,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Consumer,United States,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.8,7,0.3,-11.34,2015,Nov,Q4,-0.03
179,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Consumer,United States,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.77,2015,Nov,Q4,-0.24
180,CA-2015-137225,12/15/2015,12/19/2015,Standard Class,JK-15640,Home Office,United States,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.41,2015,Dec,Q4,0.43
181,CA-2014-166191,12/5/2014,12/9/2014,Second Class,DK-13150,Corporate,United States,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,2,0.2,1.86,2014,Dec,Q4,0.08
182,CA-2014-166191,12/5/2014,12/9/2014,Second Class,DK-13150,Corporate,United States,Decatur,Illinois,Central,TEC-AC-10004659,Technology,Accessories,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,408.74,7,0.2,76.64,2014,Dec,Q4,0.19
183,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0,131.03,2014,Nov,Q4,0.26
184,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.99,2014,Nov,Q4,0.28
185,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Home Office,United States,Monroe,Louisiana,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25,2014,Nov,Q4,0.25
186,CA-2016-105018,11/28/2016,12/2/2016,Standard Class,SK-19990,Consumer,United States,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.44,2016,Nov,Q4,0.48
187,CA-2014-123260,8/26/2014,8/30/2014,Standard Class,FM-14290,Home Office,United States,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.98,2014,Aug,Q3,0.13
188,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Corporate,United States,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.22,3,0.2,3.72,2016,Jul,Q3,0.1
189,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Corporate,United States,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.02,3,0.2,6.26,2016,Jul,Q3,0.31
190,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Home Office,United States,New York City,New York,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.14,4,0.2,112.39,2015,Oct,Q4,0.13
191,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Home Office,United States,New York City,New York,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.09,2015,Oct,Q4,0.28
192,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Home Office,United States,New York City,New York,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0,24.88,2015,Oct,Q4,0.48
193,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Home Office,United States,New York City,New York,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.35,3,0.2,46.98,2015,Oct,Q4,0.08
194,CA-2015-102281,10/12/2015,10/14/2015,First Class,MP-17470,Home Office,United States,New York City,New York,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.57,2015,Oct,Q4,0.33
195,CA-2015-131457,10/31/2015,11/6/2015,Standard Class,MZ-17515,Corporate,United States,Redlands,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.71,2015,Oct,Q4,0.47
196,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,2,0.2,1.2,2014,Mar,Q1,0.16
197,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.05,3,0.2,1.59,2014,Mar,Q1,0.26
198,CA-2017-107720,11/6/2017,11/13/2017,Standard Class,VM-21685,Home Office,United States,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0,12.03,2017,Nov,Q4,0.26
199,US-2017-124303,7/6/2017,7/13/2017,Standard Class,FH-14365,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.95,2,0.7,-2.26,2017,Jul,Q3,-0.77
